,observed_value,prediction,classifier,name_short,matrix,polarity,fold,iter_index
449,True,False,MLP,Taurocholic acid,CHCA,negative,8,0
450,True,True,MLP,Tryptophan,CHCA,negative,8,0
451,True,True,MLP,Ureidosuccinic acid,CHCA,negative,8,0
452,True,False,MLP,Uridine diphosphate,CHCA,negative,8,0
453,False,True,MLP,Riboflavin,CHCA,negative,8,0
454,False,False,MLP,Ribulose,CHCA,negative,8,0
455,False,True,MLP,S-Adenosylmethionine,CHCA,negative,8,0
456,False,False,MLP,Serine,CHCA,negative,8,0
457,False,False,MLP,Serotonin,CHCA,negative,8,0
458,False,False,MLP,Spermidine,CHCA,negative,8,0
459,False,True,MLP,Tetrahydrofolic acid,CHCA,negative,8,0
460,False,True,MLP,Thiamine,CHCA,negative,8,0
461,True,False,MLP,Uridine diphosphate glucose,CHCA,negative,9,0
462,True,True,MLP,Uridine diphosphate glucuronic acid,CHCA,negative,9,0
463,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,CHCA,negative,9,0
464,True,True,MLP,Urocanic acid,CHCA,negative,9,0
465,True,False,MLP,Xanthine,CHCA,negative,9,0
466,True,True,MLP,cis-Aconitic acid,CHCA,negative,9,0
467,True,True,MLP,myo-Inositol,CHCA,negative,9,0
468,False,True,MLP,Thymine,CHCA,negative,9,0
469,False,False,MLP,Tyrosine,CHCA,negative,9,0
470,False,False,MLP,Uracil,CHCA,negative,9,0
471,False,True,MLP,Uric acid,CHCA,negative,9,0
472,False,False,MLP,Uridine,CHCA,negative,9,0
473,False,False,MLP,Valine,CHCA,negative,9,0
474,False,False,MLP,alpha-tocopherol,CHCA,negative,9,0
475,False,True,MLP,gamma-Aminobutyric acid,CHCA,negative,9,0
476,True,True,MLP,2-Oxoglutaric acid,CHCA,positive,0,0
477,True,True,MLP,3-Hydroxyanthranilic acid,CHCA,positive,0,0
478,True,True,MLP,3-Phosphoglyceric acid,CHCA,positive,0,0
479,True,True,MLP,"4,5-Dihydroorotic acid",CHCA,positive,0,0
480,True,False,MLP,4-Hydroxyproline,CHCA,positive,0,0
481,True,True,MLP,6-Phosphogluconic acid,CHCA,positive,0,0
482,True,True,MLP,Acetyl-CoA,CHCA,positive,0,0
483,True,True,MLP,Acetylcarnitine,CHCA,positive,0,0
484,True,False,MLP,Acetylcholine,CHCA,positive,0,0
485,True,True,MLP,Adenine,CHCA,positive,0,0
486,True,True,MLP,Adenosine diphosphate,CHCA,positive,0,0
487,True,True,MLP,Adenosine monophosphate,CHCA,positive,0,0
488,True,False,MLP,Agmatine,CHCA,positive,0,0
489,True,True,MLP,Arginine,CHCA,positive,0,0
490,True,True,MLP,Argininosuccinic acid,CHCA,positive,0,0
491,False,True,MLP,3-Hydroxymethylglutaric acid,CHCA,positive,0,0
492,False,False,MLP,Acetoacetic acid,CHCA,positive,0,0
493,True,True,MLP,Ascorbic acid,CHCA,positive,1,0
494,True,True,MLP,Asparagine,CHCA,positive,1,0
495,True,False,MLP,Aspartic acid,CHCA,positive,1,0
496,True,True,MLP,Biotin,CHCA,positive,1,0
497,True,False,MLP,CAR 16:0,CHCA,positive,1,0
498,True,False,MLP,Cardiolipin 18:1,CHCA,positive,1,0
499,True,True,MLP,Carnitine,CHCA,positive,1,0
500,True,True,MLP,Carnosine,CHCA,positive,1,0
501,True,True,MLP,Cer d8:1/22:0 Cer,CHCA,positive,1,0
502,True,True,MLP,Cholesteryl ester 17:0,CHCA,positive,1,0
503,True,True,MLP,Cholic acid,CHCA,positive,1,0
504,True,True,MLP,Choline,CHCA,positive,1,0
505,True,True,MLP,Citric acid,CHCA,positive,1,0
506,True,True,MLP,Citrulline,CHCA,positive,1,0
507,True,True,MLP,Coenzyme A,CHCA,positive,1,0
508,False,False,MLP,Butyric acid,CHCA,positive,1,0
509,False,True,MLP,Cholecalciferol,CHCA,positive,1,0
510,True,True,MLP,Creatine,CHCA,positive,2,0
511,True,True,MLP,Creatinine,CHCA,positive,2,0
512,True,False,MLP,Cyclic adenosine monophosphate,CHCA,positive,2,0
513,True,False,MLP,Cysteine,CHCA,positive,2,0
514,True,True,MLP,Cystine,CHCA,positive,2,0
515,True,True,MLP,Cytidine,CHCA,positive,2,0
516,True,True,MLP,Cytidine monophosphate,CHCA,positive,2,0
517,True,True,MLP,Cytosine,CHCA,positive,2,0
518,True,True,MLP,DG 18:0-22:6,CHCA,positive,2,0
519,True,True,MLP,Dihydroxyacetone phosphate,CHCA,positive,2,0
520,True,True,MLP,Dopamine,CHCA,positive,2,0
521,True,True,MLP,Epinephrine,CHCA,positive,2,0
522,True,True,MLP,Estradiol,CHCA,positive,2,0
523,True,True,MLP,Flavin adenine dinucleotide,CHCA,positive,2,0
524,True,False,MLP,Flavin mononucleotide,CHCA,positive,2,0
525,False,True,MLP,Cholesterol,CHCA,positive,2,0
526,False,False,MLP,Cholesteryl acetate,CHCA,positive,2,0
527,True,True,MLP,Folic acid,CHCA,positive,3,0
528,True,False,MLP,"Fructose 1,6-bisphosphate",CHCA,positive,3,0
529,True,False,MLP,Fumaric acid,CHCA,positive,3,0
530,True,False,MLP,GM3 Ganglioside 18:0,CHCA,positive,3,0
531,True,False,MLP,GlcCer d18:1/18:0,CHCA,positive,3,0
532,True,False,MLP,Gluconic acid,CHCA,positive,3,0
533,True,False,MLP,Glucosamine,CHCA,positive,3,0
534,True,False,MLP,Glucosamine 6-phosphate,CHCA,positive,3,0
535,True,False,MLP,Glucose 6-phosphate,CHCA,positive,3,0
536,True,False,MLP,Glucosyl cholesterol,CHCA,positive,3,0
537,True,False,MLP,Glutamic acid,CHCA,positive,3,0
538,True,False,MLP,Glutamine,CHCA,positive,3,0
539,True,False,MLP,Glutathione,CHCA,positive,3,0
540,True,False,MLP,Glycerol 3-phosphate,CHCA,positive,3,0
541,True,False,MLP,Glycerophosphocholine,CHCA,positive,3,0
542,False,False,MLP,Dihydroxyacetone,CHCA,positive,3,0
543,False,True,MLP,Glucose,CHCA,positive,3,0
544,True,True,MLP,Glycine,CHCA,positive,4,0
545,True,True,MLP,Histamine,CHCA,positive,4,0
546,True,False,MLP,Histidine,CHCA,positive,4,0
547,True,True,MLP,Homocysteine,CHCA,positive,4,0
548,True,False,MLP,Hypoxanthine,CHCA,positive,4,0
549,True,True,MLP,Kynurenine,CHCA,positive,4,0
550,True,True,MLP,L-Dopa,CHCA,positive,4,0
551,True,False,MLP,Lyso PA 18:1,CHCA,positive,4,0
552,True,True,MLP,Lyso PC 15:0,CHCA,positive,4,0
553,True,True,MLP,Lyso PE 18:0,CHCA,positive,4,0
554,True,True,MLP,Lyso PG 16:0,CHCA,positive,4,0
555,True,True,MLP,Lyso PI 17:1,CHCA,positive,4,0
556,True,True,MLP,Lyso PS 17:1,CHCA,positive,4,0
557,True,False,MLP,MG 18:1,CHCA,positive,4,0
558,True,True,MLP,Malic acid,CHCA,positive,4,0
559,False,True,MLP,Guanine,CHCA,positive,4,0
560,False,False,MLP,Kynurenic acid,CHCA,positive,4,0
561,True,True,MLP,Malonic acid,CHCA,positive,5,0
562,True,False,MLP,Melatonin,CHCA,positive,5,0
563,True,True,MLP,Methionine,CHCA,positive,5,0
564,True,True,MLP,Mevalonic acid,CHCA,positive,5,0
565,True,False,MLP,Myo-inositol 1-phosphate,CHCA,positive,5,0
566,True,True,MLP,N-Acetylaspartic acid,CHCA,positive,5,0
567,True,False,MLP,N-Acetylaspartylglutamic acid,CHCA,positive,5,0
568,True,True,MLP,N-Acetylgalactosamine 6-phosphate,CHCA,positive,5,0
569,True,True,MLP,N-Acetylglucosamine,CHCA,positive,5,0
570,True,True,MLP,"N6,N6,N6-Trimethyllysine",CHCA,positive,5,0
571,True,True,MLP,Niacinamide,CHCA,positive,5,0
572,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),CHCA,positive,5,0
573,True,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,positive,5,0
574,True,False,MLP,Nicotinamide riboside,CHCA,positive,5,0
575,False,True,MLP,Lactic acid,CHCA,positive,5,0
576,False,True,MLP,Orotic acid,CHCA,positive,5,0
577,True,True,MLP,Nicotinamide ribotide,CHCA,positive,6,0
578,True,True,MLP,Nicotinic acid,CHCA,positive,6,0
579,True,True,MLP,Ornithine,CHCA,positive,6,0
580,True,True,MLP,Oxidized glutathione,CHCA,positive,6,0
581,True,True,MLP,PA 16:0-18:1,CHCA,positive,6,0
582,True,True,MLP,PC (O) C16-18:1,CHCA,positive,6,0
583,True,True,MLP,PC 15:0-18:1,CHCA,positive,6,0
584,True,False,MLP,PE 18:0-20:4,CHCA,positive,6,0
585,True,True,MLP,PG 16:0-18:1,CHCA,positive,6,0
586,True,True,MLP,PI 16:0-18:1,CHCA,positive,6,0
587,True,True,MLP,PI(5)P 18:1,CHCA,positive,6,0
588,True,True,MLP,PS (POPS) 16:0-18:1,CHCA,positive,6,0
589,True,False,MLP,Palmitoyl-CoA,CHCA,positive,6,0
590,True,True,MLP,Pantetheine,CHCA,positive,6,0
591,False,True,MLP,Oxalacetic acid,CHCA,positive,6,0
592,False,True,MLP,Palmitic acid,CHCA,positive,6,0
593,True,False,MLP,Pantothenic acid,CHCA,positive,7,0
594,True,True,MLP,Phenylalanine,CHCA,positive,7,0
595,True,True,MLP,Phosphoenolpyruvic acid,CHCA,positive,7,0
596,True,False,MLP,Phylloquinone,CHCA,positive,7,0
597,True,False,MLP,Proline,CHCA,positive,7,0
598,True,True,MLP,Propionylcarnitine,CHCA,positive,7,0
599,True,False,MLP,Prostaglandin E1,CHCA,positive,7,0
600,True,False,MLP,Putrescine,CHCA,positive,7,0
601,True,True,MLP,Pyridoxine,CHCA,positive,7,0
602,True,True,MLP,Quinolinic acid,CHCA,positive,7,0
603,True,True,MLP,Retinoic acid,CHCA,positive,7,0
604,True,False,MLP,Riboflavin,CHCA,positive,7,0
605,True,True,MLP,Ribulose 5-phosphate,CHCA,positive,7,0
606,True,True,MLP,S-Adenosylhomocysteine,CHCA,positive,7,0
607,False,False,MLP,Phosphocreatine,CHCA,positive,7,0
608,False,True,MLP,Pyruvic acid,CHCA,positive,7,0
609,True,False,MLP,S-Adenosylmethionine,CHCA,positive,8,0
610,True,True,MLP,SM d18:1-16:0,CHCA,positive,8,0
611,True,True,MLP,Serine,CHCA,positive,8,0
612,True,False,MLP,Serotonin,CHCA,positive,8,0
613,True,False,MLP,Spermidine,CHCA,positive,8,0
614,True,False,MLP,Succinic acid,CHCA,positive,8,0
615,True,False,MLP,Sulfo GalCer 18:0(2S-OH),CHCA,positive,8,0
616,True,True,MLP,TG 15:0-18:1-15:0,CHCA,positive,8,0
617,True,False,MLP,Taurine,CHCA,positive,8,0
618,True,True,MLP,Taurocholic acid,CHCA,positive,8,0
619,True,False,MLP,Tetrahydrofolic acid,CHCA,positive,8,0
620,True,True,MLP,Thiamine,CHCA,positive,8,0
621,True,False,MLP,Thymine,CHCA,positive,8,0
622,True,True,MLP,Tryptophan,CHCA,positive,8,0
623,False,True,MLP,Ribulose,CHCA,positive,8,0
624,False,True,MLP,Uridine diphosphate-N-acetylglucosamine,CHCA,positive,8,0
625,True,False,MLP,Tyrosine,CHCA,positive,9,0
626,True,True,MLP,Uracil,CHCA,positive,9,0
627,True,False,MLP,Ureidosuccinic acid,CHCA,positive,9,0
628,True,False,MLP,Uric acid,CHCA,positive,9,0
629,True,True,MLP,Uridine,CHCA,positive,9,0
630,True,False,MLP,Uridine diphosphate,CHCA,positive,9,0
631,True,True,MLP,Uridine diphosphate glucose,CHCA,positive,9,0
632,True,False,MLP,Uridine diphosphate glucuronic acid,CHCA,positive,9,0
633,True,False,MLP,Urocanic acid,CHCA,positive,9,0
634,True,False,MLP,Valine,CHCA,positive,9,0
635,True,True,MLP,Xanthine,CHCA,positive,9,0
636,True,True,MLP,alpha-tocopherol,CHCA,positive,9,0
637,True,True,MLP,cis-Aconitic acid,CHCA,positive,9,0
638,True,True,MLP,gamma-Aminobutyric acid,CHCA,positive,9,0
639,False,True,MLP,myo-Inositol,CHCA,positive,9,0
640,True,True,MLP,2-Oxoglutaric acid,CMBT,negative,0,0
641,True,True,MLP,3-Hydroxymethylglutaric acid,CMBT,negative,0,0
642,True,True,MLP,"4,5-Dihydroorotic acid",CMBT,negative,0,0
643,True,False,MLP,Asparagine,CMBT,negative,0,0
644,True,False,MLP,Aspartic acid,CMBT,negative,0,0
645,False,True,MLP,3-Hydroxyanthranilic acid,CMBT,negative,0,0
646,False,True,MLP,3-Phosphoglyceric acid,CMBT,negative,0,0
647,False,True,MLP,4-Hydroxyproline,CMBT,negative,0,0
648,False,False,MLP,5-Hydroxyindoleacetic acid,CMBT,negative,0,0
649,False,False,MLP,6-Phosphogluconic acid,CMBT,negative,0,0
650,False,False,MLP,Acetoacetic acid,CMBT,negative,0,0
651,False,False,MLP,Acetyl-CoA,CMBT,negative,0,0
652,False,False,MLP,Acetylcarnitine,CMBT,negative,0,0
653,False,True,MLP,Acetylcholine,CMBT,negative,0,0
654,False,True,MLP,Adenine,CMBT,negative,0,0
655,False,False,MLP,Adenosine diphosphate,CMBT,negative,0,0
656,True,True,MLP,Biotin,CMBT,negative,1,0
657,True,True,MLP,Cardiolipin 18:1,CMBT,negative,1,0
658,True,False,MLP,Carnosine,CMBT,negative,1,0
659,True,False,MLP,Cer d8:1/22:0 Cer,CMBT,negative,1,0
660,True,False,MLP,Citric acid,CMBT,negative,1,0
661,False,True,MLP,Adenosine monophosphate,CMBT,negative,1,0
662,False,False,MLP,Agmatine,CMBT,negative,1,0
663,False,False,MLP,Arginine,CMBT,negative,1,0
664,False,False,MLP,Argininosuccinic acid,CMBT,negative,1,0
665,False,False,MLP,Ascorbic acid,CMBT,negative,1,0
666,False,False,MLP,Butyric acid,CMBT,negative,1,0
667,False,False,MLP,Carnitine,CMBT,negative,1,0
668,False,True,MLP,Cholecalciferol,CMBT,negative,1,0
669,False,False,MLP,Cholic acid,CMBT,negative,1,0
670,False,False,MLP,Choline,CMBT,negative,1,0
671,False,False,MLP,Coenzyme A,CMBT,negative,1,0
672,True,False,MLP,Citrulline,CMBT,negative,2,0
673,True,True,MLP,Flavin adenine dinucleotide,CMBT,negative,2,0
674,True,False,MLP,Flavin mononucleotide,CMBT,negative,2,0
675,True,True,MLP,Folic acid,CMBT,negative,2,0
676,True,True,MLP,Fumaric acid,CMBT,negative,2,0
677,False,True,MLP,Creatine,CMBT,negative,2,0
678,False,True,MLP,Creatinine,CMBT,negative,2,0
679,False,False,MLP,Cyclic adenosine monophosphate,CMBT,negative,2,0
680,False,False,MLP,Cysteine,CMBT,negative,2,0
681,False,False,MLP,Cystine,CMBT,negative,2,0
682,False,False,MLP,Cytidine,CMBT,negative,2,0
683,False,False,MLP,Cytidine monophosphate,CMBT,negative,2,0
684,False,False,MLP,Cytosine,CMBT,negative,2,0
685,False,True,MLP,Dihydroxyacetone,CMBT,negative,2,0
686,False,False,MLP,Dihydroxyacetone phosphate,CMBT,negative,2,0
687,False,True,MLP,Dopamine,CMBT,negative,2,0
688,True,True,MLP,GM3 Ganglioside 18:0,CMBT,negative,3,0
689,True,True,MLP,Gluconic acid,CMBT,negative,3,0
690,True,True,MLP,Glucosyl cholesterol,CMBT,negative,3,0
691,True,False,MLP,Glutamic acid,CMBT,negative,3,0
692,True,True,MLP,Histidine,CMBT,negative,3,0
693,False,False,MLP,Epinephrine,CMBT,negative,3,0
694,False,False,MLP,Estradiol,CMBT,negative,3,0
695,False,True,MLP,"Fructose 1,6-bisphosphate",CMBT,negative,3,0
696,False,False,MLP,GlcCer d18:1/18:0,CMBT,negative,3,0
697,False,False,MLP,Glucosamine,CMBT,negative,3,0
698,False,True,MLP,Glucosamine 6-phosphate,CMBT,negative,3,0
699,False,False,MLP,Glucose,CMBT,negative,3,0
700,False,True,MLP,Glucose 6-phosphate,CMBT,negative,3,0
701,False,False,MLP,Glutamine,CMBT,negative,3,0
702,False,False,MLP,Glutathione,CMBT,negative,3,0
703,False,False,MLP,Glycerol 3-phosphate,CMBT,negative,3,0
704,True,False,MLP,Kynurenic acid,CMBT,negative,4,0
705,True,True,MLP,Lyso PA 18:1,CMBT,negative,4,0
706,True,True,MLP,Lyso PG 16:0,CMBT,negative,4,0
707,True,True,MLP,Lyso PI 17:1,CMBT,negative,4,0
708,True,False,MLP,Lyso PS 17:1,CMBT,negative,4,0
709,False,False,MLP,Glycerophosphocholine,CMBT,negative,4,0
710,False,False,MLP,Glycine,CMBT,negative,4,0
711,False,True,MLP,Guanine,CMBT,negative,4,0
712,False,False,MLP,Histamine,CMBT,negative,4,0
713,False,False,MLP,Homocysteine,CMBT,negative,4,0
714,False,True,MLP,Hypoxanthine,CMBT,negative,4,0
715,False,False,MLP,Kynurenine,CMBT,negative,4,0
716,False,True,MLP,L-Dopa,CMBT,negative,4,0
717,False,True,MLP,Lactic acid,CMBT,negative,4,0
718,False,True,MLP,Lyso PC 15:0,CMBT,negative,4,0
719,False,False,MLP,Lyso PE 18:0,CMBT,negative,4,0
720,True,False,MLP,Malic acid,CMBT,negative,5,0
721,True,False,MLP,N-Acetylaspartic acid,CMBT,negative,5,0
722,True,False,MLP,N-Acetylaspartylglutamic acid,CMBT,negative,5,0
723,True,True,MLP,N-Acetylglucosamine,CMBT,negative,5,0
724,True,False,MLP,PG 16:0-18:1,CMBT,negative,5,0
725,False,True,MLP,Malonic acid,CMBT,negative,5,0
726,False,False,MLP,Melatonin,CMBT,negative,5,0
727,False,False,MLP,Methionine,CMBT,negative,5,0
728,False,False,MLP,Mevalonic acid,CMBT,negative,5,0
729,False,True,MLP,Myo-inositol 1-phosphate,CMBT,negative,5,0
730,False,False,MLP,N-Acetylgalactosamine 6-phosphate,CMBT,negative,5,0
731,False,True,MLP,"N6,N6,N6-Trimethyllysine",CMBT,negative,5,0
732,False,False,MLP,Niacinamide,CMBT,negative,5,0
733,False,True,MLP,Nicotinamide adenine dinucleotide (NAD),CMBT,negative,5,0
734,False,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",CMBT,negative,5,0
735,False,False,MLP,Nicotinamide riboside,CMBT,negative,5,0
736,True,True,MLP,PI 16:0-18:1,CMBT,negative,6,0
737,True,True,MLP,PI(5)P 18:1,CMBT,negative,6,0
738,True,True,MLP,PS (POPS) 16:0-18:1,CMBT,negative,6,0
739,True,False,MLP,Palmitoyl-CoA,CMBT,negative,6,0
740,True,True,MLP,Pantetheine,CMBT,negative,6,0
741,False,True,MLP,Nicotinamide ribotide,CMBT,negative,6,0
742,False,False,MLP,Nicotinic acid,CMBT,negative,6,0
743,False,True,MLP,Ornithine,CMBT,negative,6,0
744,False,True,MLP,Orotic acid,CMBT,negative,6,0
745,False,True,MLP,Oxalacetic acid,CMBT,negative,6,0
746,False,True,MLP,Oxidized glutathione,CMBT,negative,6,0
747,False,False,MLP,PA 16:0-18:1,CMBT,negative,6,0
748,False,False,MLP,PC (O) C16-18:1,CMBT,negative,6,0
749,False,True,MLP,PC 15:0-18:1,CMBT,negative,6,0
750,False,False,MLP,PE 18:0-20:4,CMBT,negative,6,0
751,False,False,MLP,Palmitic acid,CMBT,negative,6,0
752,True,True,MLP,Pantothenic acid,CMBT,negative,7,0
753,True,False,MLP,Phosphoenolpyruvic acid,CMBT,negative,7,0
754,True,True,MLP,Quinolinic acid,CMBT,negative,7,0
755,True,False,MLP,Succinic acid,CMBT,negative,7,0
756,False,False,MLP,Phenylalanine,CMBT,negative,7,0
757,False,True,MLP,Phosphocreatine,CMBT,negative,7,0
758,False,True,MLP,Proline,CMBT,negative,7,0
759,False,True,MLP,Propionylcarnitine,CMBT,negative,7,0
760,False,True,MLP,Putrescine,CMBT,negative,7,0
761,False,True,MLP,Pyridoxine,CMBT,negative,7,0
762,False,True,MLP,Pyruvic acid,CMBT,negative,7,0
763,False,True,MLP,Retinoic acid,CMBT,negative,7,0
764,False,True,MLP,Riboflavin,CMBT,negative,7,0
765,False,True,MLP,Ribulose,CMBT,negative,7,0
766,False,False,MLP,Ribulose 5-phosphate,CMBT,negative,7,0
767,True,True,MLP,Sulfo GalCer 18:0(2S-OH),CMBT,negative,8,0
768,True,False,MLP,Taurine,CMBT,negative,8,0
769,True,True,MLP,Taurocholic acid,CMBT,negative,8,0
770,True,False,MLP,Uracil,CMBT,negative,8,0
771,False,False,MLP,S-Adenosylhomocysteine,CMBT,negative,8,0
772,False,False,MLP,SM d18:1-16:0,CMBT,negative,8,0
773,False,True,MLP,Serine,CMBT,negative,8,0
774,False,False,MLP,Serotonin,CMBT,negative,8,0
775,False,False,MLP,Spermidine,CMBT,negative,8,0
776,False,True,MLP,TG 15:0-18:1-15:0,CMBT,negative,8,0
777,False,False,MLP,Tetrahydrofolic acid,CMBT,negative,8,0
778,False,True,MLP,Thiamine,CMBT,negative,8,0
779,False,False,MLP,Thymine,CMBT,negative,8,0
780,False,True,MLP,Tryptophan,CMBT,negative,8,0
781,True,True,MLP,Ureidosuccinic acid,CMBT,negative,9,0
782,True,False,MLP,Uridine,CMBT,negative,9,0
783,True,False,MLP,Uridine diphosphate glucose,CMBT,negative,9,0
784,True,False,MLP,cis-Aconitic acid,CMBT,negative,9,0
785,False,True,MLP,Tyrosine,CMBT,negative,9,0
786,False,True,MLP,Uric acid,CMBT,negative,9,0
787,False,True,MLP,Uridine diphosphate,CMBT,negative,9,0
788,False,True,MLP,Uridine diphosphate glucuronic acid,CMBT,negative,9,0
789,False,False,MLP,Uridine diphosphate-N-acetylglucosamine,CMBT,negative,9,0
790,False,True,MLP,Urocanic acid,CMBT,negative,9,0
791,False,True,MLP,Valine,CMBT,negative,9,0
792,False,False,MLP,Xanthine,CMBT,negative,9,0
793,False,True,MLP,gamma-Aminobutyric acid,CMBT,negative,9,0
794,False,True,MLP,myo-Inositol,CMBT,negative,9,0
795,True,False,MLP,3-Hydroxymethylglutaric acid,CMBT,positive,0,0
796,True,False,MLP,"4,5-Dihydroorotic acid",CMBT,positive,0,0
797,True,True,MLP,4-Hydroxyproline,CMBT,positive,0,0
798,True,True,MLP,5-Hydroxyindoleacetic acid,CMBT,positive,0,0
799,True,True,MLP,Acetylcarnitine,CMBT,positive,0,0
800,True,True,MLP,Acetylcholine,CMBT,positive,0,0
801,True,False,MLP,Adenine,CMBT,positive,0,0
802,True,False,MLP,Adenosine monophosphate,CMBT,positive,0,0
803,True,True,MLP,Agmatine,CMBT,positive,0,0
804,True,True,MLP,Arginine,CMBT,positive,0,0
805,True,False,MLP,Argininosuccinic acid,CMBT,positive,0,0
806,True,False,MLP,Asparagine,CMBT,positive,0,0
807,False,False,MLP,2-Oxoglutaric acid,CMBT,positive,0,0
808,False,False,MLP,3-Hydroxyanthranilic acid,CMBT,positive,0,0
809,False,False,MLP,3-Phosphoglyceric acid,CMBT,positive,0,0
810,False,True,MLP,6-Phosphogluconic acid,CMBT,positive,0,0
811,False,True,MLP,Acetoacetic acid,CMBT,positive,0,0
812,True,True,MLP,Aspartic acid,CMBT,positive,1,0
813,True,True,MLP,Biotin,CMBT,positive,1,0
814,True,True,MLP,CAR 16:0,CMBT,positive,1,0
815,True,True,MLP,Cardiolipin 18:1,CMBT,positive,1,0
816,True,True,MLP,Carnitine,CMBT,positive,1,0
817,True,True,MLP,Carnosine,CMBT,positive,1,0
818,True,True,MLP,Cer d8:1/22:0 Cer,CMBT,positive,1,0
819,True,True,MLP,Cholesteryl ester 17:0,CMBT,positive,1,0
820,True,True,MLP,Cholic acid,CMBT,positive,1,0
821,True,True,MLP,Choline,CMBT,positive,1,0
822,True,True,MLP,Citric acid,CMBT,positive,1,0
823,True,True,MLP,Citrulline,CMBT,positive,1,0
824,False,True,MLP,Acetyl-CoA,CMBT,positive,1,0
825,False,True,MLP,Adenosine diphosphate,CMBT,positive,1,0
826,False,True,MLP,Ascorbic acid,CMBT,positive,1,0
827,False,True,MLP,Butyric acid,CMBT,positive,1,0
828,False,False,MLP,Cholecalciferol,CMBT,positive,1,0
829,True,False,MLP,Coenzyme A,CMBT,positive,2,0
830,True,False,MLP,Creatine,CMBT,positive,2,0
831,True,False,MLP,Creatinine,CMBT,positive,2,0
832,True,True,MLP,Cyclic adenosine monophosphate,CMBT,positive,2,0
833,True,False,MLP,Cytidine,CMBT,positive,2,0
834,True,False,MLP,Cytidine monophosphate,CMBT,positive,2,0
835,True,False,MLP,Cytosine,CMBT,positive,2,0
836,True,True,MLP,DG 18:0-22:6,CMBT,positive,2,0
837,True,False,MLP,Dopamine,CMBT,positive,2,0
838,True,True,MLP,Epinephrine,CMBT,positive,2,0
839,True,False,MLP,Flavin adenine dinucleotide,CMBT,positive,2,0
840,True,True,MLP,Flavin mononucleotide,CMBT,positive,2,0
841,False,False,MLP,Cholesterol,CMBT,positive,2,0
842,False,True,MLP,Cholesteryl acetate,CMBT,positive,2,0
843,False,True,MLP,Cysteine,CMBT,positive,2,0
844,False,True,MLP,Cystine,CMBT,positive,2,0
845,False,True,MLP,Dihydroxyacetone,CMBT,positive,2,0
846,True,False,MLP,Folic acid,CMBT,positive,3,0
847,True,False,MLP,Fumaric acid,CMBT,positive,3,0
848,True,False,MLP,GM3 Ganglioside 18:0,CMBT,positive,3,0
849,True,False,MLP,GlcCer d18:1/18:0,CMBT,positive,3,0
850,True,True,MLP,Gluconic acid,CMBT,positive,3,0
851,True,False,MLP,Glucosamine,CMBT,positive,3,0
852,True,True,MLP,Glucosamine 6-phosphate,CMBT,positive,3,0
853,True,True,MLP,Glucosyl cholesterol,CMBT,positive,3,0
854,True,False,MLP,Glutamic acid,CMBT,positive,3,0
855,True,False,MLP,Glutamine,CMBT,positive,3,0
856,True,False,MLP,Glutathione,CMBT,positive,3,0
857,True,True,MLP,Glycerophosphocholine,CMBT,positive,3,0
858,False,True,MLP,Dihydroxyacetone phosphate,CMBT,positive,3,0
859,False,False,MLP,Estradiol,CMBT,positive,3,0
