,observed_value,prediction,classifier,name_short,matrix,polarity,fold
91,True,True,MLP,Histamine,9AA,negative,3
92,False,False,MLP,Cytidine monophosphate,9AA,negative,3
93,False,True,MLP,Dihydroxyacetone,9AA,negative,3
94,False,False,MLP,Estradiol,9AA,negative,3
95,False,True,MLP,Folic acid,9AA,negative,3
96,True,False,GaussianProcess,Gluconic acid,9AA,negative,3
97,True,True,GaussianProcess,Glucosamine 6-phosphate,9AA,negative,3
98,True,False,GaussianProcess,Glucose,9AA,negative,3
99,True,False,GaussianProcess,Glucose 6-phosphate,9AA,negative,3
100,True,True,GaussianProcess,Glucosyl cholesterol,9AA,negative,3
101,True,False,GaussianProcess,Glutamic acid,9AA,negative,3
102,True,False,GaussianProcess,Glutamine,9AA,negative,3
103,True,True,GaussianProcess,Glutathione,9AA,negative,3
104,True,True,GaussianProcess,Glycerol 3-phosphate,9AA,negative,3
105,True,True,GaussianProcess,Glycine,9AA,negative,3
106,True,True,GaussianProcess,Guanine,9AA,negative,3
107,True,False,GaussianProcess,Histamine,9AA,negative,3
108,False,False,GaussianProcess,Cytidine monophosphate,9AA,negative,3
109,False,True,GaussianProcess,Dihydroxyacetone,9AA,negative,3
110,False,False,GaussianProcess,Estradiol,9AA,negative,3
111,False,False,GaussianProcess,Folic acid,9AA,negative,3
0,True,False,Logistic_reg,Histidine,9AA,negative,4
1,True,True,Logistic_reg,Hypoxanthine,9AA,negative,4
2,True,False,Logistic_reg,Kynurenic acid,9AA,negative,4
3,True,False,Logistic_reg,Kynurenine,9AA,negative,4
4,True,False,Logistic_reg,L-Dopa,9AA,negative,4
5,True,False,Logistic_reg,Lyso PA 18:1,9AA,negative,4
6,True,True,Logistic_reg,Lyso PC 15:0,9AA,negative,4
7,True,True,Logistic_reg,Lyso PE 18:0,9AA,negative,4
8,True,False,Logistic_reg,Lyso PG 16:0,9AA,negative,4
9,True,False,Logistic_reg,Lyso PI 17:1,9AA,negative,4
10,True,True,Logistic_reg,Lyso PS 17:1,9AA,negative,4
11,True,True,Logistic_reg,Malic acid,9AA,negative,4
12,False,False,Logistic_reg,Fumaric acid,9AA,negative,4
13,False,False,Logistic_reg,Glucosamine,9AA,negative,4
14,False,False,Logistic_reg,Glycerophosphocholine,9AA,negative,4
15,False,False,Logistic_reg,Homocysteine,9AA,negative,4
16,True,False,SVC_poly,Histidine,9AA,negative,4
17,True,True,SVC_poly,Hypoxanthine,9AA,negative,4
18,True,False,SVC_poly,Kynurenic acid,9AA,negative,4
19,True,True,SVC_poly,Kynurenine,9AA,negative,4
20,True,True,SVC_poly,L-Dopa,9AA,negative,4
21,True,False,SVC_poly,Lyso PA 18:1,9AA,negative,4
22,True,True,SVC_poly,Lyso PC 15:0,9AA,negative,4
23,True,False,SVC_poly,Lyso PE 18:0,9AA,negative,4
24,True,True,SVC_poly,Lyso PG 16:0,9AA,negative,4
25,True,False,SVC_poly,Lyso PI 17:1,9AA,negative,4
26,True,False,SVC_poly,Lyso PS 17:1,9AA,negative,4
27,True,False,SVC_poly,Malic acid,9AA,negative,4
28,False,True,SVC_poly,Fumaric acid,9AA,negative,4
29,False,True,SVC_poly,Glucosamine,9AA,negative,4
30,False,True,SVC_poly,Glycerophosphocholine,9AA,negative,4
31,False,False,SVC_poly,Homocysteine,9AA,negative,4
32,True,False,KNeighbors,Histidine,9AA,negative,4
33,True,True,KNeighbors,Hypoxanthine,9AA,negative,4
34,True,True,KNeighbors,Kynurenic acid,9AA,negative,4
35,True,True,KNeighbors,Kynurenine,9AA,negative,4
36,True,False,KNeighbors,L-Dopa,9AA,negative,4
37,True,False,KNeighbors,Lyso PA 18:1,9AA,negative,4
38,True,True,KNeighbors,Lyso PC 15:0,9AA,negative,4
39,True,False,KNeighbors,Lyso PE 18:0,9AA,negative,4
40,True,True,KNeighbors,Lyso PG 16:0,9AA,negative,4
41,True,True,KNeighbors,Lyso PI 17:1,9AA,negative,4
42,True,True,KNeighbors,Lyso PS 17:1,9AA,negative,4
43,True,False,KNeighbors,Malic acid,9AA,negative,4
44,False,True,KNeighbors,Fumaric acid,9AA,negative,4
45,False,True,KNeighbors,Glucosamine,9AA,negative,4
46,False,False,KNeighbors,Glycerophosphocholine,9AA,negative,4
47,False,False,KNeighbors,Homocysteine,9AA,negative,4
48,True,False,DecisionTree,Histidine,9AA,negative,4
49,True,True,DecisionTree,Hypoxanthine,9AA,negative,4
50,True,False,DecisionTree,Kynurenic acid,9AA,negative,4
51,True,False,DecisionTree,Kynurenine,9AA,negative,4
52,True,False,DecisionTree,L-Dopa,9AA,negative,4
53,True,False,DecisionTree,Lyso PA 18:1,9AA,negative,4
54,True,True,DecisionTree,Lyso PC 15:0,9AA,negative,4
55,True,False,DecisionTree,Lyso PE 18:0,9AA,negative,4
56,True,True,DecisionTree,Lyso PG 16:0,9AA,negative,4
57,True,True,DecisionTree,Lyso PI 17:1,9AA,negative,4
58,True,True,DecisionTree,Lyso PS 17:1,9AA,negative,4
59,True,False,DecisionTree,Malic acid,9AA,negative,4
60,False,True,DecisionTree,Fumaric acid,9AA,negative,4
61,False,True,DecisionTree,Glucosamine,9AA,negative,4
62,False,False,DecisionTree,Glycerophosphocholine,9AA,negative,4
63,False,False,DecisionTree,Homocysteine,9AA,negative,4
64,True,False,RandomForest,Histidine,9AA,negative,4
65,True,True,RandomForest,Hypoxanthine,9AA,negative,4
66,True,False,RandomForest,Kynurenic acid,9AA,negative,4
67,True,True,RandomForest,Kynurenine,9AA,negative,4
68,True,False,RandomForest,L-Dopa,9AA,negative,4
69,True,False,RandomForest,Lyso PA 18:1,9AA,negative,4
70,True,True,RandomForest,Lyso PC 15:0,9AA,negative,4
71,True,False,RandomForest,Lyso PE 18:0,9AA,negative,4
72,True,True,RandomForest,Lyso PG 16:0,9AA,negative,4
73,True,True,RandomForest,Lyso PI 17:1,9AA,negative,4
74,True,True,RandomForest,Lyso PS 17:1,9AA,negative,4
75,True,True,RandomForest,Malic acid,9AA,negative,4
76,False,True,RandomForest,Fumaric acid,9AA,negative,4
77,False,True,RandomForest,Glucosamine,9AA,negative,4
78,False,False,RandomForest,Glycerophosphocholine,9AA,negative,4
79,False,False,RandomForest,Homocysteine,9AA,negative,4
80,True,False,MLP,Histidine,9AA,negative,4
81,True,True,MLP,Hypoxanthine,9AA,negative,4
82,True,False,MLP,Kynurenic acid,9AA,negative,4
83,True,False,MLP,Kynurenine,9AA,negative,4
84,True,False,MLP,L-Dopa,9AA,negative,4
85,True,False,MLP,Lyso PA 18:1,9AA,negative,4
86,True,True,MLP,Lyso PC 15:0,9AA,negative,4
87,True,False,MLP,Lyso PE 18:0,9AA,negative,4
88,True,False,MLP,Lyso PG 16:0,9AA,negative,4
89,True,False,MLP,Lyso PI 17:1,9AA,negative,4
90,True,True,MLP,Lyso PS 17:1,9AA,negative,4
91,True,True,MLP,Malic acid,9AA,negative,4
92,False,False,MLP,Fumaric acid,9AA,negative,4
93,False,False,MLP,Glucosamine,9AA,negative,4
94,False,False,MLP,Glycerophosphocholine,9AA,negative,4
95,False,False,MLP,Homocysteine,9AA,negative,4
96,True,False,GaussianProcess,Histidine,9AA,negative,4
97,True,True,GaussianProcess,Hypoxanthine,9AA,negative,4
98,True,False,GaussianProcess,Kynurenic acid,9AA,negative,4
99,True,False,GaussianProcess,Kynurenine,9AA,negative,4
100,True,False,GaussianProcess,L-Dopa,9AA,negative,4
101,True,False,GaussianProcess,Lyso PA 18:1,9AA,negative,4
102,True,True,GaussianProcess,Lyso PC 15:0,9AA,negative,4
103,True,True,GaussianProcess,Lyso PE 18:0,9AA,negative,4
104,True,False,GaussianProcess,Lyso PG 16:0,9AA,negative,4
105,True,False,GaussianProcess,Lyso PI 17:1,9AA,negative,4
106,True,True,GaussianProcess,Lyso PS 17:1,9AA,negative,4
107,True,True,GaussianProcess,Malic acid,9AA,negative,4
108,False,False,GaussianProcess,Fumaric acid,9AA,negative,4
109,False,False,GaussianProcess,Glucosamine,9AA,negative,4
110,False,False,GaussianProcess,Glycerophosphocholine,9AA,negative,4
111,False,False,GaussianProcess,Homocysteine,9AA,negative,4
0,True,False,Logistic_reg,Malonic acid,9AA,negative,5
1,True,False,Logistic_reg,Melatonin,9AA,negative,5
2,True,True,Logistic_reg,Methionine,9AA,negative,5
3,True,True,Logistic_reg,Mevalonic acid,9AA,negative,5
4,True,False,Logistic_reg,Myo-inositol 1-phosphate,9AA,negative,5
5,True,True,Logistic_reg,N-Acetylaspartic acid,9AA,negative,5
6,True,True,Logistic_reg,N-Acetylaspartylglutamic acid,9AA,negative,5
7,True,False,Logistic_reg,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
8,True,True,Logistic_reg,N-Acetylglucosamine,9AA,negative,5
9,True,True,Logistic_reg,"N6,N6,N6-Trimethyllysine",9AA,negative,5
10,True,True,Logistic_reg,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
11,True,True,Logistic_reg,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
12,False,True,Logistic_reg,Lactic acid,9AA,negative,5
13,False,True,Logistic_reg,MG 18:1,9AA,negative,5
14,False,False,Logistic_reg,Niacinamide,9AA,negative,5
15,False,True,Logistic_reg,Nicotinamide riboside,9AA,negative,5
16,True,True,SVC_poly,Malonic acid,9AA,negative,5
17,True,False,SVC_poly,Melatonin,9AA,negative,5
18,True,True,SVC_poly,Methionine,9AA,negative,5
19,True,False,SVC_poly,Mevalonic acid,9AA,negative,5
20,True,True,SVC_poly,Myo-inositol 1-phosphate,9AA,negative,5
21,True,False,SVC_poly,N-Acetylaspartic acid,9AA,negative,5
22,True,False,SVC_poly,N-Acetylaspartylglutamic acid,9AA,negative,5
23,True,True,SVC_poly,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
24,True,False,SVC_poly,N-Acetylglucosamine,9AA,negative,5
25,True,False,SVC_poly,"N6,N6,N6-Trimethyllysine",9AA,negative,5
26,True,False,SVC_poly,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
27,True,False,SVC_poly,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
28,False,False,SVC_poly,Lactic acid,9AA,negative,5
29,False,False,SVC_poly,MG 18:1,9AA,negative,5
30,False,False,SVC_poly,Niacinamide,9AA,negative,5
31,False,False,SVC_poly,Nicotinamide riboside,9AA,negative,5
32,True,True,KNeighbors,Malonic acid,9AA,negative,5
33,True,True,KNeighbors,Melatonin,9AA,negative,5
34,True,True,KNeighbors,Methionine,9AA,negative,5
35,True,True,KNeighbors,Mevalonic acid,9AA,negative,5
36,True,True,KNeighbors,Myo-inositol 1-phosphate,9AA,negative,5
37,True,True,KNeighbors,N-Acetylaspartic acid,9AA,negative,5
38,True,True,KNeighbors,N-Acetylaspartylglutamic acid,9AA,negative,5
39,True,False,KNeighbors,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
40,True,True,KNeighbors,N-Acetylglucosamine,9AA,negative,5
41,True,True,KNeighbors,"N6,N6,N6-Trimethyllysine",9AA,negative,5
42,True,True,KNeighbors,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
43,True,False,KNeighbors,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
44,False,True,KNeighbors,Lactic acid,9AA,negative,5
45,False,False,KNeighbors,MG 18:1,9AA,negative,5
46,False,True,KNeighbors,Niacinamide,9AA,negative,5
47,False,False,KNeighbors,Nicotinamide riboside,9AA,negative,5
48,True,True,DecisionTree,Malonic acid,9AA,negative,5
49,True,True,DecisionTree,Melatonin,9AA,negative,5
50,True,True,DecisionTree,Methionine,9AA,negative,5
51,True,True,DecisionTree,Mevalonic acid,9AA,negative,5
52,True,True,DecisionTree,Myo-inositol 1-phosphate,9AA,negative,5
53,True,True,DecisionTree,N-Acetylaspartic acid,9AA,negative,5
54,True,True,DecisionTree,N-Acetylaspartylglutamic acid,9AA,negative,5
55,True,True,DecisionTree,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
56,True,True,DecisionTree,N-Acetylglucosamine,9AA,negative,5
57,True,True,DecisionTree,"N6,N6,N6-Trimethyllysine",9AA,negative,5
58,True,True,DecisionTree,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
59,True,True,DecisionTree,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
60,False,True,DecisionTree,Lactic acid,9AA,negative,5
61,False,True,DecisionTree,MG 18:1,9AA,negative,5
62,False,True,DecisionTree,Niacinamide,9AA,negative,5
63,False,True,DecisionTree,Nicotinamide riboside,9AA,negative,5
64,True,True,RandomForest,Malonic acid,9AA,negative,5
65,True,True,RandomForest,Melatonin,9AA,negative,5
66,True,True,RandomForest,Methionine,9AA,negative,5
67,True,True,RandomForest,Mevalonic acid,9AA,negative,5
68,True,True,RandomForest,Myo-inositol 1-phosphate,9AA,negative,5
69,True,False,RandomForest,N-Acetylaspartic acid,9AA,negative,5
70,True,True,RandomForest,N-Acetylaspartylglutamic acid,9AA,negative,5
71,True,True,RandomForest,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
72,True,False,RandomForest,N-Acetylglucosamine,9AA,negative,5
73,True,False,RandomForest,"N6,N6,N6-Trimethyllysine",9AA,negative,5
74,True,True,RandomForest,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
75,True,False,RandomForest,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
76,False,True,RandomForest,Lactic acid,9AA,negative,5
77,False,True,RandomForest,MG 18:1,9AA,negative,5
78,False,True,RandomForest,Niacinamide,9AA,negative,5
79,False,False,RandomForest,Nicotinamide riboside,9AA,negative,5
80,True,False,MLP,Malonic acid,9AA,negative,5
81,True,False,MLP,Melatonin,9AA,negative,5
82,True,True,MLP,Methionine,9AA,negative,5
83,True,True,MLP,Mevalonic acid,9AA,negative,5
84,True,False,MLP,Myo-inositol 1-phosphate,9AA,negative,5
85,True,True,MLP,N-Acetylaspartic acid,9AA,negative,5
86,True,True,MLP,N-Acetylaspartylglutamic acid,9AA,negative,5
87,True,False,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
88,True,True,MLP,N-Acetylglucosamine,9AA,negative,5
89,True,False,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,5
90,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
91,True,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
92,False,True,MLP,Lactic acid,9AA,negative,5
93,False,True,MLP,MG 18:1,9AA,negative,5
94,False,False,MLP,Niacinamide,9AA,negative,5
95,False,False,MLP,Nicotinamide riboside,9AA,negative,5
96,True,False,GaussianProcess,Malonic acid,9AA,negative,5
97,True,False,GaussianProcess,Melatonin,9AA,negative,5
98,True,True,GaussianProcess,Methionine,9AA,negative,5
99,True,True,GaussianProcess,Mevalonic acid,9AA,negative,5
100,True,False,GaussianProcess,Myo-inositol 1-phosphate,9AA,negative,5
101,True,True,GaussianProcess,N-Acetylaspartic acid,9AA,negative,5
102,True,True,GaussianProcess,N-Acetylaspartylglutamic acid,9AA,negative,5
103,True,False,GaussianProcess,N-Acetylgalactosamine 6-phosphate,9AA,negative,5
104,True,True,GaussianProcess,N-Acetylglucosamine,9AA,negative,5
105,True,False,GaussianProcess,"N6,N6,N6-Trimethyllysine",9AA,negative,5
106,True,True,GaussianProcess,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5
107,True,True,GaussianProcess,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
108,False,True,GaussianProcess,Lactic acid,9AA,negative,5
109,False,True,GaussianProcess,MG 18:1,9AA,negative,5
110,False,False,GaussianProcess,Niacinamide,9AA,negative,5
111,False,False,GaussianProcess,Nicotinamide riboside,9AA,negative,5
0,True,True,Logistic_reg,Ornithine,9AA,negative,6
1,True,True,Logistic_reg,Orotic acid,9AA,negative,6
2,True,False,Logistic_reg,Oxidized glutathione,9AA,negative,6
3,True,False,Logistic_reg,PA 16:0-18:1,9AA,negative,6
4,True,False,Logistic_reg,PC (O) C16-18:1,9AA,negative,6
5,True,True,Logistic_reg,PC 15:0-18:1,9AA,negative,6
6,True,True,Logistic_reg,PE 18:0-20:4,9AA,negative,6
7,True,False,Logistic_reg,PG 16:0-18:1,9AA,negative,6
8,True,True,Logistic_reg,PI 16:0-18:1,9AA,negative,6
9,True,True,Logistic_reg,PI(5)P 18:1,9AA,negative,6
10,True,False,Logistic_reg,PS (POPS) 16:0-18:1,9AA,negative,6
11,True,False,Logistic_reg,Palmitoyl-CoA,9AA,negative,6
12,False,True,Logistic_reg,Nicotinamide ribotide,9AA,negative,6
13,False,True,Logistic_reg,Nicotinic acid,9AA,negative,6
14,False,True,Logistic_reg,Oxalacetic acid,9AA,negative,6
15,False,False,Logistic_reg,Palmitic acid,9AA,negative,6
16,True,False,SVC_poly,Ornithine,9AA,negative,6
17,True,False,SVC_poly,Orotic acid,9AA,negative,6
18,True,False,SVC_poly,Oxidized glutathione,9AA,negative,6
19,True,False,SVC_poly,PA 16:0-18:1,9AA,negative,6
20,True,False,SVC_poly,PC (O) C16-18:1,9AA,negative,6
21,True,False,SVC_poly,PC 15:0-18:1,9AA,negative,6
22,True,True,SVC_poly,PE 18:0-20:4,9AA,negative,6
23,True,False,SVC_poly,PG 16:0-18:1,9AA,negative,6
24,True,False,SVC_poly,PI 16:0-18:1,9AA,negative,6
25,True,False,SVC_poly,PI(5)P 18:1,9AA,negative,6
26,True,False,SVC_poly,PS (POPS) 16:0-18:1,9AA,negative,6
27,True,False,SVC_poly,Palmitoyl-CoA,9AA,negative,6
28,False,False,SVC_poly,Nicotinamide ribotide,9AA,negative,6
29,False,True,SVC_poly,Nicotinic acid,9AA,negative,6
30,False,True,SVC_poly,Oxalacetic acid,9AA,negative,6
31,False,False,SVC_poly,Palmitic acid,9AA,negative,6
32,True,False,KNeighbors,Ornithine,9AA,negative,6
33,True,True,KNeighbors,Orotic acid,9AA,negative,6
34,True,True,KNeighbors,Oxidized glutathione,9AA,negative,6
35,True,False,KNeighbors,PA 16:0-18:1,9AA,negative,6
36,True,False,KNeighbors,PC (O) C16-18:1,9AA,negative,6
37,True,False,KNeighbors,PC 15:0-18:1,9AA,negative,6
38,True,True,KNeighbors,PE 18:0-20:4,9AA,negative,6
39,True,True,KNeighbors,PG 16:0-18:1,9AA,negative,6
40,True,False,KNeighbors,PI 16:0-18:1,9AA,negative,6
41,True,False,KNeighbors,PI(5)P 18:1,9AA,negative,6
42,True,True,KNeighbors,PS (POPS) 16:0-18:1,9AA,negative,6
43,True,False,KNeighbors,Palmitoyl-CoA,9AA,negative,6
44,False,False,KNeighbors,Nicotinamide ribotide,9AA,negative,6
45,False,True,KNeighbors,Nicotinic acid,9AA,negative,6
46,False,True,KNeighbors,Oxalacetic acid,9AA,negative,6
47,False,True,KNeighbors,Palmitic acid,9AA,negative,6
48,True,True,DecisionTree,Ornithine,9AA,negative,6
49,True,True,DecisionTree,Orotic acid,9AA,negative,6
50,True,True,DecisionTree,Oxidized glutathione,9AA,negative,6
51,True,True,DecisionTree,PA 16:0-18:1,9AA,negative,6
52,True,False,DecisionTree,PC (O) C16-18:1,9AA,negative,6
53,True,False,DecisionTree,PC 15:0-18:1,9AA,negative,6
54,True,True,DecisionTree,PE 18:0-20:4,9AA,negative,6
55,True,True,DecisionTree,PG 16:0-18:1,9AA,negative,6
56,True,True,DecisionTree,PI 16:0-18:1,9AA,negative,6
57,True,False,DecisionTree,PI(5)P 18:1,9AA,negative,6
58,True,True,DecisionTree,PS (POPS) 16:0-18:1,9AA,negative,6
59,True,False,DecisionTree,Palmitoyl-CoA,9AA,negative,6
60,False,True,DecisionTree,Nicotinamide ribotide,9AA,negative,6
61,False,True,DecisionTree,Nicotinic acid,9AA,negative,6
62,False,True,DecisionTree,Oxalacetic acid,9AA,negative,6
63,False,True,DecisionTree,Palmitic acid,9AA,negative,6
64,True,False,RandomForest,Ornithine,9AA,negative,6
65,True,True,RandomForest,Orotic acid,9AA,negative,6
66,True,True,RandomForest,Oxidized glutathione,9AA,negative,6
67,True,False,RandomForest,PA 16:0-18:1,9AA,negative,6
68,True,False,RandomForest,PC (O) C16-18:1,9AA,negative,6
69,True,False,RandomForest,PC 15:0-18:1,9AA,negative,6
70,True,True,RandomForest,PE 18:0-20:4,9AA,negative,6
71,True,True,RandomForest,PG 16:0-18:1,9AA,negative,6
72,True,True,RandomForest,PI 16:0-18:1,9AA,negative,6
73,True,False,RandomForest,PI(5)P 18:1,9AA,negative,6
74,True,True,RandomForest,PS (POPS) 16:0-18:1,9AA,negative,6
75,True,False,RandomForest,Palmitoyl-CoA,9AA,negative,6
76,False,False,RandomForest,Nicotinamide ribotide,9AA,negative,6
77,False,True,RandomForest,Nicotinic acid,9AA,negative,6
78,False,True,RandomForest,Oxalacetic acid,9AA,negative,6
79,False,True,RandomForest,Palmitic acid,9AA,negative,6
80,True,False,MLP,Ornithine,9AA,negative,6
81,True,True,MLP,Orotic acid,9AA,negative,6
82,True,False,MLP,Oxidized glutathione,9AA,negative,6
83,True,False,MLP,PA 16:0-18:1,9AA,negative,6
84,True,False,MLP,PC (O) C16-18:1,9AA,negative,6
85,True,False,MLP,PC 15:0-18:1,9AA,negative,6
86,True,True,MLP,PE 18:0-20:4,9AA,negative,6
87,True,False,MLP,PG 16:0-18:1,9AA,negative,6
88,True,True,MLP,PI 16:0-18:1,9AA,negative,6
89,True,False,MLP,PI(5)P 18:1,9AA,negative,6
90,True,False,MLP,PS (POPS) 16:0-18:1,9AA,negative,6
91,True,False,MLP,Palmitoyl-CoA,9AA,negative,6
92,False,True,MLP,Nicotinamide ribotide,9AA,negative,6
93,False,True,MLP,Nicotinic acid,9AA,negative,6
94,False,True,MLP,Oxalacetic acid,9AA,negative,6
95,False,False,MLP,Palmitic acid,9AA,negative,6
96,True,True,GaussianProcess,Ornithine,9AA,negative,6
97,True,True,GaussianProcess,Orotic acid,9AA,negative,6
98,True,False,GaussianProcess,Oxidized glutathione,9AA,negative,6
99,True,False,GaussianProcess,PA 16:0-18:1,9AA,negative,6
100,True,False,GaussianProcess,PC (O) C16-18:1,9AA,negative,6
101,True,True,GaussianProcess,PC 15:0-18:1,9AA,negative,6
102,True,True,GaussianProcess,PE 18:0-20:4,9AA,negative,6
103,True,False,GaussianProcess,PG 16:0-18:1,9AA,negative,6
104,True,True,GaussianProcess,PI 16:0-18:1,9AA,negative,6
105,True,False,GaussianProcess,PI(5)P 18:1,9AA,negative,6
106,True,False,GaussianProcess,PS (POPS) 16:0-18:1,9AA,negative,6
107,True,False,GaussianProcess,Palmitoyl-CoA,9AA,negative,6
108,False,True,GaussianProcess,Nicotinamide ribotide,9AA,negative,6
