,observed_value,prediction,classifier,name_short,matrix,polarity,fold
82,2,0,DecisionTree,Mevalonic acid,9AA,negative,3
83,4,0,DecisionTree,N-Acetylaspartic acid,9AA,negative,3
84,2,0,DecisionTree,N-Acetylaspartylglutamic acid,9AA,negative,3
85,0,4,RandomForest,Carnitine,9AA,negative,3
86,0,0,RandomForest,Cholesteryl acetate,9AA,negative,3
87,1,0,RandomForest,Cytidine,9AA,negative,3
88,1,0,RandomForest,Cytosine,9AA,negative,3
89,1,1,RandomForest,Dopamine,9AA,negative,3
90,1,1,RandomForest,Epinephrine,9AA,negative,3
91,0,1,RandomForest,Folic acid,9AA,negative,3
92,1,4,RandomForest,GM3 Ganglioside 18:0,9AA,negative,3
93,1,4,RandomForest,GlcCer d18:1/18:0,9AA,negative,3
94,3,4,RandomForest,Glucose 6-phosphate,9AA,negative,3
95,0,1,RandomForest,Glycine,9AA,negative,3
96,3,1,RandomForest,Lyso PE 18:0,9AA,negative,3
97,4,1,RandomForest,Lyso PI 17:1,9AA,negative,3
98,3,3,RandomForest,Lyso PS 17:1,9AA,negative,3
99,2,0,RandomForest,Mevalonic acid,9AA,negative,3
100,4,0,RandomForest,N-Acetylaspartic acid,9AA,negative,3
101,2,0,RandomForest,N-Acetylaspartylglutamic acid,9AA,negative,3
102,0,4,MLP,Carnitine,9AA,negative,3
103,0,0,MLP,Cholesteryl acetate,9AA,negative,3
104,1,4,MLP,Cytidine,9AA,negative,3
105,1,4,MLP,Cytosine,9AA,negative,3
106,1,1,MLP,Dopamine,9AA,negative,3
107,1,1,MLP,Epinephrine,9AA,negative,3
108,0,4,MLP,Folic acid,9AA,negative,3
109,1,4,MLP,GM3 Ganglioside 18:0,9AA,negative,3
110,1,4,MLP,GlcCer d18:1/18:0,9AA,negative,3
111,3,4,MLP,Glucose 6-phosphate,9AA,negative,3
112,0,1,MLP,Glycine,9AA,negative,3
113,3,1,MLP,Lyso PE 18:0,9AA,negative,3
114,4,4,MLP,Lyso PI 17:1,9AA,negative,3
115,3,1,MLP,Lyso PS 17:1,9AA,negative,3
116,2,4,MLP,Mevalonic acid,9AA,negative,3
117,4,4,MLP,N-Acetylaspartic acid,9AA,negative,3
118,2,4,MLP,N-Acetylaspartylglutamic acid,9AA,negative,3
0,0,3,Logistic_reg,Arachidonic acid,9AA,negative,4
1,0,4,Logistic_reg,Cholesteryl ester 17:0,9AA,negative,4
2,0,4,Logistic_reg,Choline,9AA,negative,4
3,1,4,Logistic_reg,Glucose,9AA,negative,4
4,1,4,Logistic_reg,Glucosyl cholesterol,9AA,negative,4
5,1,1,Logistic_reg,Glutamine,9AA,negative,4
6,1,1,Logistic_reg,Glutathione,9AA,negative,4
7,1,1,Logistic_reg,Guanine,9AA,negative,4
8,1,1,Logistic_reg,Histamine,9AA,negative,4
9,0,1,Logistic_reg,Homocysteine,9AA,negative,4
10,3,4,Logistic_reg,Malic acid,9AA,negative,4
11,3,3,Logistic_reg,Malonic acid,9AA,negative,4
12,3,4,Logistic_reg,Myo-inositol 1-phosphate,9AA,negative,4
13,2,2,Logistic_reg,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
14,2,1,Logistic_reg,Nicotinic acid,9AA,negative,4
15,4,1,Logistic_reg,Oxidized glutathione,9AA,negative,4
16,0,1,Logistic_reg,S-Adenosylmethionine,9AA,negative,4
17,0,4,SVC_rbf,Arachidonic acid,9AA,negative,4
18,0,0,SVC_rbf,Cholesteryl ester 17:0,9AA,negative,4
19,0,4,SVC_rbf,Choline,9AA,negative,4
20,1,4,SVC_rbf,Glucose,9AA,negative,4
21,1,4,SVC_rbf,Glucosyl cholesterol,9AA,negative,4
22,1,1,SVC_rbf,Glutamine,9AA,negative,4
23,1,1,SVC_rbf,Glutathione,9AA,negative,4
24,1,4,SVC_rbf,Guanine,9AA,negative,4
25,1,1,SVC_rbf,Histamine,9AA,negative,4
26,0,1,SVC_rbf,Homocysteine,9AA,negative,4
27,3,4,SVC_rbf,Malic acid,9AA,negative,4
28,3,4,SVC_rbf,Malonic acid,9AA,negative,4
29,3,4,SVC_rbf,Myo-inositol 1-phosphate,9AA,negative,4
30,2,4,SVC_rbf,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
31,2,3,SVC_rbf,Nicotinic acid,9AA,negative,4
32,4,1,SVC_rbf,Oxidized glutathione,9AA,negative,4
33,0,1,SVC_rbf,S-Adenosylmethionine,9AA,negative,4
34,0,4,SVC_poly,Arachidonic acid,9AA,negative,4
35,0,0,SVC_poly,Cholesteryl ester 17:0,9AA,negative,4
36,0,4,SVC_poly,Choline,9AA,negative,4
37,1,4,SVC_poly,Glucose,9AA,negative,4
38,1,4,SVC_poly,Glucosyl cholesterol,9AA,negative,4
39,1,1,SVC_poly,Glutamine,9AA,negative,4
40,1,1,SVC_poly,Glutathione,9AA,negative,4
41,1,4,SVC_poly,Guanine,9AA,negative,4
42,1,1,SVC_poly,Histamine,9AA,negative,4
43,0,1,SVC_poly,Homocysteine,9AA,negative,4
44,3,4,SVC_poly,Malic acid,9AA,negative,4
45,3,4,SVC_poly,Malonic acid,9AA,negative,4
46,3,4,SVC_poly,Myo-inositol 1-phosphate,9AA,negative,4
47,2,4,SVC_poly,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
48,2,3,SVC_poly,Nicotinic acid,9AA,negative,4
49,4,1,SVC_poly,Oxidized glutathione,9AA,negative,4
50,0,1,SVC_poly,S-Adenosylmethionine,9AA,negative,4
51,0,0,KNeighbors,Arachidonic acid,9AA,negative,4
52,0,0,KNeighbors,Cholesteryl ester 17:0,9AA,negative,4
53,0,0,KNeighbors,Choline,9AA,negative,4
54,1,0,KNeighbors,Glucose,9AA,negative,4
55,1,3,KNeighbors,Glucosyl cholesterol,9AA,negative,4
56,1,3,KNeighbors,Glutamine,9AA,negative,4
57,1,1,KNeighbors,Glutathione,9AA,negative,4
58,1,0,KNeighbors,Guanine,9AA,negative,4
59,1,2,KNeighbors,Histamine,9AA,negative,4
60,0,1,KNeighbors,Homocysteine,9AA,negative,4
61,3,3,KNeighbors,Malic acid,9AA,negative,4
62,3,0,KNeighbors,Malonic acid,9AA,negative,4
63,3,3,KNeighbors,Myo-inositol 1-phosphate,9AA,negative,4
64,2,3,KNeighbors,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
65,2,3,KNeighbors,Nicotinic acid,9AA,negative,4
66,4,2,KNeighbors,Oxidized glutathione,9AA,negative,4
67,0,1,KNeighbors,S-Adenosylmethionine,9AA,negative,4
68,0,0,DecisionTree,Arachidonic acid,9AA,negative,4
69,0,0,DecisionTree,Cholesteryl ester 17:0,9AA,negative,4
70,0,2,DecisionTree,Choline,9AA,negative,4
71,1,2,DecisionTree,Glucose,9AA,negative,4
72,1,4,DecisionTree,Glucosyl cholesterol,9AA,negative,4
73,1,3,DecisionTree,Glutamine,9AA,negative,4
74,1,1,DecisionTree,Glutathione,9AA,negative,4
75,1,4,DecisionTree,Guanine,9AA,negative,4
76,1,2,DecisionTree,Histamine,9AA,negative,4
77,0,3,DecisionTree,Homocysteine,9AA,negative,4
78,3,4,DecisionTree,Malic acid,9AA,negative,4
79,3,0,DecisionTree,Malonic acid,9AA,negative,4
80,3,4,DecisionTree,Myo-inositol 1-phosphate,9AA,negative,4
81,2,0,DecisionTree,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
82,2,3,DecisionTree,Nicotinic acid,9AA,negative,4
83,4,2,DecisionTree,Oxidized glutathione,9AA,negative,4
84,0,3,DecisionTree,S-Adenosylmethionine,9AA,negative,4
85,0,0,RandomForest,Arachidonic acid,9AA,negative,4
86,0,0,RandomForest,Cholesteryl ester 17:0,9AA,negative,4
87,0,4,RandomForest,Choline,9AA,negative,4
88,1,4,RandomForest,Glucose,9AA,negative,4
89,1,4,RandomForest,Glucosyl cholesterol,9AA,negative,4
90,1,3,RandomForest,Glutamine,9AA,negative,4
91,1,1,RandomForest,Glutathione,9AA,negative,4
92,1,0,RandomForest,Guanine,9AA,negative,4
93,1,2,RandomForest,Histamine,9AA,negative,4
94,0,1,RandomForest,Homocysteine,9AA,negative,4
95,3,4,RandomForest,Malic acid,9AA,negative,4
96,3,0,RandomForest,Malonic acid,9AA,negative,4
97,3,4,RandomForest,Myo-inositol 1-phosphate,9AA,negative,4
98,2,0,RandomForest,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
99,2,3,RandomForest,Nicotinic acid,9AA,negative,4
100,4,2,RandomForest,Oxidized glutathione,9AA,negative,4
101,0,1,RandomForest,S-Adenosylmethionine,9AA,negative,4
102,0,4,MLP,Arachidonic acid,9AA,negative,4
103,0,0,MLP,Cholesteryl ester 17:0,9AA,negative,4
104,0,4,MLP,Choline,9AA,negative,4
105,1,4,MLP,Glucose,9AA,negative,4
106,1,4,MLP,Glucosyl cholesterol,9AA,negative,4
107,1,1,MLP,Glutamine,9AA,negative,4
108,1,1,MLP,Glutathione,9AA,negative,4
109,1,4,MLP,Guanine,9AA,negative,4
110,1,1,MLP,Histamine,9AA,negative,4
111,0,1,MLP,Homocysteine,9AA,negative,4
112,3,4,MLP,Malic acid,9AA,negative,4
113,3,4,MLP,Malonic acid,9AA,negative,4
114,3,4,MLP,Myo-inositol 1-phosphate,9AA,negative,4
115,2,4,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,4
116,2,3,MLP,Nicotinic acid,9AA,negative,4
117,4,1,MLP,Oxidized glutathione,9AA,negative,4
118,0,1,MLP,S-Adenosylmethionine,9AA,negative,4
0,0,4,Logistic_reg,DG 18:0-22:6,9AA,negative,5
1,0,4,Logistic_reg,Dihydroxyacetone,9AA,negative,5
2,1,1,Logistic_reg,Histidine,9AA,negative,5
3,1,1,Logistic_reg,Hypoxanthine,9AA,negative,5
4,0,3,Logistic_reg,Indole,9AA,negative,5
5,1,1,Logistic_reg,Kynurenine,9AA,negative,5
6,1,1,Logistic_reg,L-Dopa,9AA,negative,5
7,1,4,Logistic_reg,Lyso PA 18:1,9AA,negative,5
8,1,4,Logistic_reg,Lyso PC 15:0,9AA,negative,5
9,0,1,Logistic_reg,"N6,N6,N6-Trimethyllysine",9AA,negative,5
10,3,1,Logistic_reg,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
11,2,4,Logistic_reg,PA 16:0-18:1,9AA,negative,5
12,3,4,Logistic_reg,PG 16:0-18:1,9AA,negative,5
13,3,4,Logistic_reg,PI 16:0-18:1,9AA,negative,5
14,2,4,Logistic_reg,PI(5)P 18:1,9AA,negative,5
15,4,3,Logistic_reg,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
16,0,1,Logistic_reg,Tetrahydrofolic acid,9AA,negative,5
17,0,4,SVC_rbf,DG 18:0-22:6,9AA,negative,5
18,0,4,SVC_rbf,Dihydroxyacetone,9AA,negative,5
19,1,1,SVC_rbf,Histidine,9AA,negative,5
20,1,0,SVC_rbf,Hypoxanthine,9AA,negative,5
21,0,0,SVC_rbf,Indole,9AA,negative,5
22,1,1,SVC_rbf,Kynurenine,9AA,negative,5
23,1,1,SVC_rbf,L-Dopa,9AA,negative,5
24,1,4,SVC_rbf,Lyso PA 18:1,9AA,negative,5
25,1,4,SVC_rbf,Lyso PC 15:0,9AA,negative,5
26,0,1,SVC_rbf,"N6,N6,N6-Trimethyllysine",9AA,negative,5
27,3,3,SVC_rbf,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
28,2,0,SVC_rbf,PA 16:0-18:1,9AA,negative,5
29,3,4,SVC_rbf,PG 16:0-18:1,9AA,negative,5
30,3,4,SVC_rbf,PI 16:0-18:1,9AA,negative,5
31,2,4,SVC_rbf,PI(5)P 18:1,9AA,negative,5
32,4,0,SVC_rbf,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
33,0,3,SVC_rbf,Tetrahydrofolic acid,9AA,negative,5
34,0,4,SVC_poly,DG 18:0-22:6,9AA,negative,5
35,0,4,SVC_poly,Dihydroxyacetone,9AA,negative,5
36,1,1,SVC_poly,Histidine,9AA,negative,5
37,1,4,SVC_poly,Hypoxanthine,9AA,negative,5
38,0,4,SVC_poly,Indole,9AA,negative,5
39,1,1,SVC_poly,Kynurenine,9AA,negative,5
40,1,1,SVC_poly,L-Dopa,9AA,negative,5
41,1,4,SVC_poly,Lyso PA 18:1,9AA,negative,5
42,1,4,SVC_poly,Lyso PC 15:0,9AA,negative,5
43,0,1,SVC_poly,"N6,N6,N6-Trimethyllysine",9AA,negative,5
44,3,3,SVC_poly,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
45,2,0,SVC_poly,PA 16:0-18:1,9AA,negative,5
46,3,4,SVC_poly,PG 16:0-18:1,9AA,negative,5
47,3,4,SVC_poly,PI 16:0-18:1,9AA,negative,5
48,2,4,SVC_poly,PI(5)P 18:1,9AA,negative,5
49,4,4,SVC_poly,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
50,0,3,SVC_poly,Tetrahydrofolic acid,9AA,negative,5
51,0,0,KNeighbors,DG 18:0-22:6,9AA,negative,5
52,0,2,KNeighbors,Dihydroxyacetone,9AA,negative,5
53,1,0,KNeighbors,Histidine,9AA,negative,5
54,1,1,KNeighbors,Hypoxanthine,9AA,negative,5
55,0,0,KNeighbors,Indole,9AA,negative,5
56,1,1,KNeighbors,Kynurenine,9AA,negative,5
57,1,1,KNeighbors,L-Dopa,9AA,negative,5
58,1,4,KNeighbors,Lyso PA 18:1,9AA,negative,5
59,1,4,KNeighbors,Lyso PC 15:0,9AA,negative,5
60,0,2,KNeighbors,"N6,N6,N6-Trimethyllysine",9AA,negative,5
61,3,3,KNeighbors,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
62,2,0,KNeighbors,PA 16:0-18:1,9AA,negative,5
63,3,0,KNeighbors,PG 16:0-18:1,9AA,negative,5
64,3,3,KNeighbors,PI 16:0-18:1,9AA,negative,5
65,2,3,KNeighbors,PI(5)P 18:1,9AA,negative,5
66,4,0,KNeighbors,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
67,0,0,KNeighbors,Tetrahydrofolic acid,9AA,negative,5
68,0,2,DecisionTree,DG 18:0-22:6,9AA,negative,5
69,0,2,DecisionTree,Dihydroxyacetone,9AA,negative,5
70,1,0,DecisionTree,Histidine,9AA,negative,5
71,1,0,DecisionTree,Hypoxanthine,9AA,negative,5
72,0,0,DecisionTree,Indole,9AA,negative,5
73,1,1,DecisionTree,Kynurenine,9AA,negative,5
74,1,1,DecisionTree,L-Dopa,9AA,negative,5
75,1,4,DecisionTree,Lyso PA 18:1,9AA,negative,5
76,1,4,DecisionTree,Lyso PC 15:0,9AA,negative,5
77,0,2,DecisionTree,"N6,N6,N6-Trimethyllysine",9AA,negative,5
78,3,3,DecisionTree,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
79,2,0,DecisionTree,PA 16:0-18:1,9AA,negative,5
80,3,2,DecisionTree,PG 16:0-18:1,9AA,negative,5
81,3,4,DecisionTree,PI 16:0-18:1,9AA,negative,5
82,2,4,DecisionTree,PI(5)P 18:1,9AA,negative,5
83,4,0,DecisionTree,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
84,0,0,DecisionTree,Tetrahydrofolic acid,9AA,negative,5
85,0,4,RandomForest,DG 18:0-22:6,9AA,negative,5
86,0,2,RandomForest,Dihydroxyacetone,9AA,negative,5
87,1,2,RandomForest,Histidine,9AA,negative,5
88,1,0,RandomForest,Hypoxanthine,9AA,negative,5
89,0,0,RandomForest,Indole,9AA,negative,5
90,1,1,RandomForest,Kynurenine,9AA,negative,5
91,1,1,RandomForest,L-Dopa,9AA,negative,5
92,1,4,RandomForest,Lyso PA 18:1,9AA,negative,5
93,1,4,RandomForest,Lyso PC 15:0,9AA,negative,5
94,0,2,RandomForest,"N6,N6,N6-Trimethyllysine",9AA,negative,5
95,3,3,RandomForest,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
96,2,0,RandomForest,PA 16:0-18:1,9AA,negative,5
97,3,4,RandomForest,PG 16:0-18:1,9AA,negative,5
98,3,4,RandomForest,PI 16:0-18:1,9AA,negative,5
99,2,4,RandomForest,PI(5)P 18:1,9AA,negative,5
100,4,0,RandomForest,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
101,0,0,RandomForest,Tetrahydrofolic acid,9AA,negative,5
102,0,4,MLP,DG 18:0-22:6,9AA,negative,5
103,0,4,MLP,Dihydroxyacetone,9AA,negative,5
104,1,1,MLP,Histidine,9AA,negative,5
105,1,3,MLP,Hypoxanthine,9AA,negative,5
106,0,4,MLP,Indole,9AA,negative,5
107,1,1,MLP,Kynurenine,9AA,negative,5
108,1,1,MLP,L-Dopa,9AA,negative,5
109,1,4,MLP,Lyso PA 18:1,9AA,negative,5
110,1,4,MLP,Lyso PC 15:0,9AA,negative,5
111,0,1,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,5
112,3,3,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5
113,2,0,MLP,PA 16:0-18:1,9AA,negative,5
114,3,4,MLP,PG 16:0-18:1,9AA,negative,5
115,3,4,MLP,PI 16:0-18:1,9AA,negative,5
116,2,4,MLP,PI(5)P 18:1,9AA,negative,5
117,4,4,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,5
118,0,3,MLP,Tetrahydrofolic acid,9AA,negative,5
0,0,3,Logistic_reg,Cytidine monophosphate,9AA,negative,6
1,0,0,Logistic_reg,Estradiol,9AA,negative,6
2,0,4,Logistic_reg,Glycerophosphocholine,9AA,negative,6
3,0,4,Logistic_reg,Lactic acid,9AA,negative,6
4,1,1,Logistic_reg,Methionine,9AA,negative,6
5,1,2,Logistic_reg,N-Acetylglucosamine,9AA,negative,6
6,0,1,Logistic_reg,Niacinamide,9AA,negative,6
7,1,1,Logistic_reg,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
8,1,1,Logistic_reg,Ornithine,9AA,negative,6
9,1,4,Logistic_reg,Orotic acid,9AA,negative,6
10,1,4,Logistic_reg,PC (O) C16-18:1,9AA,negative,6
11,3,1,Logistic_reg,PS (POPS) 16:0-18:1,9AA,negative,6
12,0,3,Logistic_reg,Palmitic acid,9AA,negative,6
13,3,1,Logistic_reg,Palmitoyl-CoA,9AA,negative,6
14,2,1,Logistic_reg,Quinolinic acid,9AA,negative,6
15,2,4,Logistic_reg,Riboflavin,9AA,negative,6
16,4,3,Logistic_reg,Taurocholic acid,9AA,negative,6
17,0,2,SVC_rbf,Cytidine monophosphate,9AA,negative,6
18,0,2,SVC_rbf,Estradiol,9AA,negative,6
19,0,4,SVC_rbf,Glycerophosphocholine,9AA,negative,6
20,0,4,SVC_rbf,Lactic acid,9AA,negative,6
21,1,1,SVC_rbf,Methionine,9AA,negative,6
22,1,2,SVC_rbf,N-Acetylglucosamine,9AA,negative,6
23,0,3,SVC_rbf,Niacinamide,9AA,negative,6
24,1,1,SVC_rbf,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
25,1,1,SVC_rbf,Ornithine,9AA,negative,6
26,1,3,SVC_rbf,Orotic acid,9AA,negative,6
27,1,4,SVC_rbf,PC (O) C16-18:1,9AA,negative,6
28,3,1,SVC_rbf,PS (POPS) 16:0-18:1,9AA,negative,6
29,0,2,SVC_rbf,Palmitic acid,9AA,negative,6
30,3,3,SVC_rbf,Palmitoyl-CoA,9AA,negative,6
31,2,3,SVC_rbf,Quinolinic acid,9AA,negative,6
32,2,4,SVC_rbf,Riboflavin,9AA,negative,6
33,4,2,SVC_rbf,Taurocholic acid,9AA,negative,6
34,0,4,SVC_poly,Cytidine monophosphate,9AA,negative,6
35,0,4,SVC_poly,Estradiol,9AA,negative,6
36,0,4,SVC_poly,Glycerophosphocholine,9AA,negative,6
37,0,4,SVC_poly,Lactic acid,9AA,negative,6
38,1,1,SVC_poly,Methionine,9AA,negative,6
39,1,4,SVC_poly,N-Acetylglucosamine,9AA,negative,6
40,0,3,SVC_poly,Niacinamide,9AA,negative,6
41,1,1,SVC_poly,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
42,1,1,SVC_poly,Ornithine,9AA,negative,6
43,1,0,SVC_poly,Orotic acid,9AA,negative,6
44,1,4,SVC_poly,PC (O) C16-18:1,9AA,negative,6
45,3,1,SVC_poly,PS (POPS) 16:0-18:1,9AA,negative,6
46,0,4,SVC_poly,Palmitic acid,9AA,negative,6
47,3,1,SVC_poly,Palmitoyl-CoA,9AA,negative,6
48,2,1,SVC_poly,Quinolinic acid,9AA,negative,6
49,2,4,SVC_poly,Riboflavin,9AA,negative,6
50,4,4,SVC_poly,Taurocholic acid,9AA,negative,6
51,0,2,KNeighbors,Cytidine monophosphate,9AA,negative,6
52,0,2,KNeighbors,Estradiol,9AA,negative,6
53,0,0,KNeighbors,Glycerophosphocholine,9AA,negative,6
54,0,3,KNeighbors,Lactic acid,9AA,negative,6
55,1,2,KNeighbors,Methionine,9AA,negative,6
56,1,2,KNeighbors,N-Acetylglucosamine,9AA,negative,6
57,0,4,KNeighbors,Niacinamide,9AA,negative,6
58,1,2,KNeighbors,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
59,1,0,KNeighbors,Ornithine,9AA,negative,6
60,1,2,KNeighbors,Orotic acid,9AA,negative,6
61,1,3,KNeighbors,PC (O) C16-18:1,9AA,negative,6
62,3,0,KNeighbors,PS (POPS) 16:0-18:1,9AA,negative,6
63,0,0,KNeighbors,Palmitic acid,9AA,negative,6
64,3,1,KNeighbors,Palmitoyl-CoA,9AA,negative,6
65,2,2,KNeighbors,Quinolinic acid,9AA,negative,6
66,2,2,KNeighbors,Riboflavin,9AA,negative,6
67,4,0,KNeighbors,Taurocholic acid,9AA,negative,6
68,0,0,DecisionTree,Cytidine monophosphate,9AA,negative,6
69,0,0,DecisionTree,Estradiol,9AA,negative,6
70,0,4,DecisionTree,Glycerophosphocholine,9AA,negative,6
71,0,4,DecisionTree,Lactic acid,9AA,negative,6
72,1,2,DecisionTree,Methionine,9AA,negative,6
73,1,0,DecisionTree,N-Acetylglucosamine,9AA,negative,6
74,0,4,DecisionTree,Niacinamide,9AA,negative,6
75,1,2,DecisionTree,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
76,1,1,DecisionTree,Ornithine,9AA,negative,6
77,1,4,DecisionTree,Orotic acid,9AA,negative,6
78,1,4,DecisionTree,PC (O) C16-18:1,9AA,negative,6
79,3,1,DecisionTree,PS (POPS) 16:0-18:1,9AA,negative,6
80,0,0,DecisionTree,Palmitic acid,9AA,negative,6
81,3,1,DecisionTree,Palmitoyl-CoA,9AA,negative,6
82,2,1,DecisionTree,Quinolinic acid,9AA,negative,6
83,2,4,DecisionTree,Riboflavin,9AA,negative,6
84,4,0,DecisionTree,Taurocholic acid,9AA,negative,6
85,0,2,RandomForest,Cytidine monophosphate,9AA,negative,6
86,0,2,RandomForest,Estradiol,9AA,negative,6
87,0,2,RandomForest,Glycerophosphocholine,9AA,negative,6
88,0,4,RandomForest,Lactic acid,9AA,negative,6
89,1,2,RandomForest,Methionine,9AA,negative,6
90,1,2,RandomForest,N-Acetylglucosamine,9AA,negative,6
91,0,4,RandomForest,Niacinamide,9AA,negative,6
92,1,2,RandomForest,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
93,1,1,RandomForest,Ornithine,9AA,negative,6
94,1,2,RandomForest,Orotic acid,9AA,negative,6
95,1,3,RandomForest,PC (O) C16-18:1,9AA,negative,6
96,3,3,RandomForest,PS (POPS) 16:0-18:1,9AA,negative,6
97,0,2,RandomForest,Palmitic acid,9AA,negative,6
98,3,1,RandomForest,Palmitoyl-CoA,9AA,negative,6
99,2,0,RandomForest,Quinolinic acid,9AA,negative,6
100,2,2,RandomForest,Riboflavin,9AA,negative,6
101,4,2,RandomForest,Taurocholic acid,9AA,negative,6
102,0,4,MLP,Cytidine monophosphate,9AA,negative,6
103,0,4,MLP,Estradiol,9AA,negative,6
104,0,4,MLP,Glycerophosphocholine,9AA,negative,6
105,0,4,MLP,Lactic acid,9AA,negative,6
106,1,1,MLP,Methionine,9AA,negative,6
107,1,4,MLP,N-Acetylglucosamine,9AA,negative,6
108,0,3,MLP,Niacinamide,9AA,negative,6
109,1,1,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
110,1,1,MLP,Ornithine,9AA,negative,6
111,1,0,MLP,Orotic acid,9AA,negative,6
112,1,3,MLP,PC (O) C16-18:1,9AA,negative,6
113,3,1,MLP,PS (POPS) 16:0-18:1,9AA,negative,6
114,0,4,MLP,Palmitic acid,9AA,negative,6
115,3,1,MLP,Palmitoyl-CoA,9AA,negative,6
116,2,1,MLP,Quinolinic acid,9AA,negative,6
117,2,4,MLP,Riboflavin,9AA,negative,6
118,4,4,MLP,Taurocholic acid,9AA,negative,6
0,0,2,Logistic_reg,MG 18:1,9AA,negative,7
1,0,2,Logistic_reg,Melatonin,9AA,negative,7
2,0,2,Logistic_reg,Nicotinamide riboside,9AA,negative,7
3,0,2,Logistic_reg,Oxalacetic acid,9AA,negative,7
4,1,2,Logistic_reg,PC 15:0-18:1,9AA,negative,7
5,1,1,Logistic_reg,PE 18:0-20:4,9AA,negative,7
6,1,2,Logistic_reg,Pantetheine,9AA,negative,7
7,1,2,Logistic_reg,Pantothenic acid,9AA,negative,7
8,1,1,Logistic_reg,Phenylalanine,9AA,negative,7
9,1,1,Logistic_reg,Phosphocreatine,9AA,negative,7
10,3,3,Logistic_reg,Phosphoenolpyruvic acid,9AA,negative,7
11,0,1,Logistic_reg,Putrescine,9AA,negative,7
12,0,3,Logistic_reg,Retinoic acid,9AA,negative,7
13,3,2,Logistic_reg,Ribulose 5-phosphate,9AA,negative,7
14,2,1,Logistic_reg,S-Adenosylhomocysteine,9AA,negative,7
15,2,3,Logistic_reg,Succinic acid,9AA,negative,7
16,4,2,Logistic_reg,Uridine diphosphate,9AA,negative,7
17,0,4,SVC_rbf,MG 18:1,9AA,negative,7
18,0,2,SVC_rbf,Melatonin,9AA,negative,7
19,0,2,SVC_rbf,Nicotinamide riboside,9AA,negative,7
20,0,2,SVC_rbf,Oxalacetic acid,9AA,negative,7
21,1,0,SVC_rbf,PC 15:0-18:1,9AA,negative,7
22,1,1,SVC_rbf,PE 18:0-20:4,9AA,negative,7
23,1,2,SVC_rbf,Pantetheine,9AA,negative,7
24,1,4,SVC_rbf,Pantothenic acid,9AA,negative,7
25,1,1,SVC_rbf,Phenylalanine,9AA,negative,7
26,1,1,SVC_rbf,Phosphocreatine,9AA,negative,7
27,3,4,SVC_rbf,Phosphoenolpyruvic acid,9AA,negative,7
28,0,1,SVC_rbf,Putrescine,9AA,negative,7
29,0,4,SVC_rbf,Retinoic acid,9AA,negative,7
30,3,4,SVC_rbf,Ribulose 5-phosphate,9AA,negative,7
31,2,1,SVC_rbf,S-Adenosylhomocysteine,9AA,negative,7
32,2,4,SVC_rbf,Succinic acid,9AA,negative,7
33,4,4,SVC_rbf,Uridine diphosphate,9AA,negative,7
34,0,4,SVC_poly,MG 18:1,9AA,negative,7
35,0,4,SVC_poly,Melatonin,9AA,negative,7
36,0,4,SVC_poly,Nicotinamide riboside,9AA,negative,7
37,0,2,SVC_poly,Oxalacetic acid,9AA,negative,7
38,1,0,SVC_poly,PC 15:0-18:1,9AA,negative,7
39,1,1,SVC_poly,PE 18:0-20:4,9AA,negative,7
40,1,4,SVC_poly,Pantetheine,9AA,negative,7
41,1,4,SVC_poly,Pantothenic acid,9AA,negative,7
42,1,1,SVC_poly,Phenylalanine,9AA,negative,7
43,1,1,SVC_poly,Phosphocreatine,9AA,negative,7
44,3,4,SVC_poly,Phosphoenolpyruvic acid,9AA,negative,7
45,0,1,SVC_poly,Putrescine,9AA,negative,7
